CustomerID,CustomerName,CustomerType,RegistrationDate,LastOrderDate,TotalLifetimeValue,CustomerSegment,StateCode,City,ZipCode,AcquisitionChannel
2dfa004e,Dr. Matthew Jones DVM,Individual,2023-09-16,2024-11-09,14321.82,Gold,WB,Buckburgh,19313,Social Media
f7d27859,Stephanie Cabrera,Small Business,2023-05-16,2024-07-08,5363.02,Bronze,UP,Ramseyshire,96210,Referral
cbd14575,Connor Shaw,Individual,2023-12-06,2024-01-29,10377.88,Gold,DL,Butlershire,19295,Organic Search
d6d27b02,Luis Avila,Corporate,2024-05-15,2025-04-16,9203.14,Gold,KA,Harrisburgh,07752,Organic Search
f0afb8a1,Scott Morales,Individual,2024-01-13,2025-03-30,9439.55,Bronze,GJ,New Jeffrey,67569,Referral
ab11ac61,Alan Jones,Individual,2022-10-21,2024-04-14,14983.09,Gold,DL,Lake Stephanieberg,49414,Organic Search
04185f6a,James Gonzalez,Corporate,2021-09-16,2024-02-28,14680.23,Gold,MH,Masonstad,22254,Social Media
d42976c7,Michelle Austin,Small Business,2024-05-11,2025-01-29,2194.72,Silver,WB,Hillside,92079,Online Ad
1768cc17,Michael Ochoa,Individual,2024-02-15,2025-01-20,11780.98,Gold,DL,Hurleyland,45452,Organic Search
ea19084d,Alex Keller,Corporate,2021-10-28,2025-01-09,9757.79,Silver,GJ,Grayshire,76026,Referral
5cfc0392,Beth Avery,Individual,2022-08-28,2025-03-12,18661.05,Gold,DL,Jasonport,59138,Referral
58cb5ac2,Caitlin Taylor,Small Business,2024-05-11,2025-05-24,4865.51,Bronze,UP,Marshview,71539,Referral
943a18cd,James Hinton,Individual,2022-08-10,2025-05-06,6566.46,Bronze,UP,Brianville,73662,Social Media
5aff9603,Melissa Chandler,Corporate,2022-07-09,2022-11-27,7147.36,Gold,GJ,New Lisafurt,23285,Referral
76bc93b5,Debra Ramirez,Corporate,2022-07-19,2023-07-05,4589.81,Bronze,TN,Port Lori,21482,Online Ad
1fcb4b8c,Vanessa Martinez,Individual,2023-03-04,2024-12-12,9656.05,Bronze,AP,Lake Dawn,05709,Organic Search
46751c49,James Ramos,Small Business,2023-07-07,2023-07-17,9515.31,Gold,TS,West Jacquelineville,65216,Social Media
d933e7c2,Hannah Stokes,Corporate,2023-06-26,2024-09-26,10699.87,Bronze,TN,Heathertown,47258,Social Media
376fa0f2,Roger Vazquez,Corporate,2022-06-10,2024-02-28,13341.6,Bronze,GJ,Donaldtown,64468,Social Media
4b27a8f2,Andrea Ortiz,Small Business,2024-05-28,2025-07-08,7037.07,Silver,GJ,Lake Jason,46888,Social Media
428991c5,Anthony Mckee,Individual,2024-04-07,2025-01-18,10367.08,Bronze,UP,Davisstad,36921,Organic Search
fd737230,Haley Simpson,Individual,2024-01-15,2024-06-19,6190.09,Gold,WB,South Christineburgh,60286,Organic Search
97f2decb,Kelly Evans,Individual,2023-11-23,2024-12-18,2051.04,Bronze,UP,Diazburgh,33223,Social Media
5715bbe5,Ian Hamilton,Small Business,2022-10-30,2024-07-03,5400.12,Silver,UP,Dustinland,87057,Online Ad
174a8169,Ryan Meyers,Individual,2023-08-08,2023-10-03,6950.5,Bronze,DL,Jasonmouth,57346,Online Ad
48e99cde,Scott Barton,Corporate,2024-02-26,2025-06-21,1302.62,Silver,DL,Rachelmouth,06387,Social Media
b1cbc735,Laura Hudson,Corporate,2023-11-03,2025-06-11,18205.52,Silver,WB,East Lauratown,07321,Organic Search
e9999139,Dale Bryant,Small Business,2022-04-03,2022-08-23,19791.46,Silver,UP,West Adamport,80600,Social Media
8556149d,Shannon Eaton,Individual,2022-05-14,2025-03-02,8141.92,Silver,RJ,Woodport,75974,Social Media
cd98d36c,Brent Dixon,Small Business,2022-04-09,2022-11-09,14789.53,Bronze,TS,West Joshuaborough,56784,Referral
ad0c74c0,Yolanda Coleman,Individual,2023-02-08,2024-05-12,5007.96,Gold,TS,Kellyville,12894,Organic Search
73791a84,Sarah Johnson,Small Business,2023-12-23,2024-11-28,8177.74,Bronze,RJ,Port Jeffrey,46949,Online Ad
7bf3a776,Sandra Daniels,Small Business,2023-08-30,2024-11-01,13418.3,Bronze,TN,Kathleenmouth,28575,Referral
c9d7d6cc,Linda Brown,Small Business,2022-04-20,2023-09-17,17700.76,Silver,GJ,Rushmouth,70953,Organic Search
243c7f15,Kevin Hardin,Small Business,2023-09-29,2025-04-12,7120.75,Silver,MH,Shannonfort,71585,Online Ad
5f6b7e59,Allison Hill,Corporate,2023-12-11,2024-03-28,5365.61,Bronze,UP,Michaelhaven,47011,Online Ad
78ed87a4,Alicia Harrison,Corporate,2023-09-15,2025-04-16,14814.62,Silver,RJ,West Susan,25718,Online Ad
df6bb181,Julie Brown,Individual,2023-07-19,2025-02-04,12348.72,Gold,RJ,Lake Seth,55475,Social Media
27290b3d,Micheal Kelly,Individual,2024-02-29,2025-04-03,17794.14,Gold,AP,Port Maria,50752,Referral
ff382d5f,Pamela Wheeler,Individual,2023-04-03,2024-05-13,8967.8,Gold,TN,East Moniquefurt,80845,Referral
60253cbb,Virginia Delgado,Small Business,2021-10-02,2023-05-12,17856.41,Gold,UP,Smithborough,76179,Organic Search
b1ba9a24,Tyler Harding,Corporate,2023-12-16,2024-04-28,7622.34,Bronze,UP,Wongland,30564,Referral
72b5ffab,Brian Roberts,Small Business,2023-02-13,2024-12-02,17077.43,Bronze,UP,North Craig,06026,Social Media
4af7fec6,Kimberly Mitchell,Corporate,2021-09-15,2021-10-15,9308.97,Gold,AP,Danielleland,68606,Online Ad
559cb0e3,Joel Montgomery,Individual,2022-07-09,2023-11-07,2857.23,Gold,TS,Blairburgh,62932,Organic Search
f29780fb,Anna Smith,Small Business,2023-02-27,2024-09-08,15655.43,Gold,AP,New Joann,58788,Online Ad
3c88c767,Kelly Thompson,Small Business,2022-07-04,2023-12-12,14375.19,Gold,RJ,Lake Sonyachester,38365,Online Ad
0065c9dd,Kelly Johnston,Small Business,2021-09-18,2023-03-05,18438.66,Bronze,AP,New Joshuamouth,03627,Referral
fb5829cf,Kenneth Bennett,Individual,2021-10-04,2024-05-18,3935.99,Silver,UP,West Julieburgh,40849,Online Ad
5fabc720,Samuel Bush,Corporate,2022-01-15,2022-10-05,12864.92,Bronze,GJ,North Melanie,20987,Social Media
f98a3f98,Jason Carroll,Corporate,2022-10-28,2023-04-07,15305.93,Gold,MH,Vanessamouth,65548,Referral
da962d5c,Troy Medina,Individual,2021-08-29,2023-10-07,9838.25,Silver,UP,Reyeston,96714,Social Media
c264856a,Jeremy Smith,Corporate,2023-08-10,2024-01-29,8949.77,Bronze,DL,North Nathantown,56563,Referral
7b4602bd,Meghan Hayes,Corporate,2022-06-02,2022-06-10,8857.54,Silver,UP,East Victor,33900,Organic Search
b183d8b9,Jo Payne,Small Business,2022-12-12,2024-08-22,9850.62,Gold,WB,Tylerberg,83067,Online Ad
9ab268ec,Nancy Andrews,Corporate,2022-09-17,2023-12-30,5607.26,Gold,TS,New Heather,37256,Social Media
c71ff9fb,Kevin Hall,Individual,2023-11-10,2025-06-30,18919.55,Silver,TN,West Justin,83719,Social Media
d49ff2dd,Carly Kirk,Small Business,2023-02-24,2025-07-08,2889.61,Bronze,AP,New Shelby,47832,Online Ad
01011c06,Susan Kirk,Small Business,2022-11-10,2025-02-26,18345.59,Bronze,UP,Tylermouth,74332,Referral
6480f362,Ashley Smith,Individual,2024-06-01,2024-12-02,9610.12,Gold,RJ,Gutierreztown,91512,Online Ad
e3de0244,William Davenport,Individual,2021-12-23,2023-11-28,8571.26,Gold,MH,Collinsport,08460,Referral
bcfbdb87,Susan Richard,Small Business,2021-12-15,2023-03-11,15300.18,Silver,AP,Lindsaymouth,76203,Referral
c8a81a87,Kevin Butler,Small Business,2023-05-15,2025-01-17,11605.32,Silver,RJ,East Deborah,56983,Social Media
a1176ad7,Andrew Romero,Individual,2024-06-15,2024-08-03,6933.9,Bronze,DL,North Katherineview,47942,Referral
e4ac466e,Tammy Watkins,Individual,2022-08-03,2023-10-30,1175.82,Silver,RJ,Elizabethburgh,55441,Organic Search
8d46614b,Michelle Jackson,Individual,2024-06-22,2025-02-04,15256.13,Gold,AP,Chadport,05746,Social Media
effa2774,Anthony Cox,Small Business,2024-03-09,2024-08-06,18946.39,Silver,UP,South Ericaport,26859,Online Ad
7ff9c18d,Cory Sawyer,Individual,2021-10-19,2024-08-14,18717.24,Bronze,UP,North Sandra,02109,Organic Search
5105272c,Theresa Washington,Corporate,2021-12-21,2024-08-12,4522.49,Silver,MH,Hernandezland,76999,Social Media
58d81e1a,Crystal Sanchez,Small Business,2024-03-03,2025-03-23,2234.86,Gold,KA,West Jason,91732,Referral
98e6ad9d,Dawn Dawson,Small Business,2024-02-18,2025-05-26,19075.16,Bronze,GJ,Pagefort,74693,Online Ad
d7dbbc2c,Mary Roy,Small Business,2024-06-28,2024-09-12,12310.91,Silver,RJ,New Carrie,78511,Referral
ac0cbdbe,Dr. Jessica Pennington,Corporate,2023-02-07,2024-02-27,15926.45,Gold,TS,Maxwellfurt,36327,Online Ad
4736d296,Dr. Jasmine Hebert MD,Small Business,2023-03-28,2024-02-28,9995.48,Silver,TN,South Stacyside,86090,Social Media
6146a30b,Roger Williams,Small Business,2022-02-01,2024-09-20,4361.78,Silver,TS,Travisberg,45988,Referral
9bdb23a1,Johnny Cummings,Small Business,2021-11-24,2024-08-02,536.38,Silver,GJ,New Jaimemouth,06588,Social Media
ac30a3c4,Sean Turner,Individual,2022-08-05,2022-12-18,5278.53,Silver,AP,North Jamesshire,19128,Social Media
98852249,Jessica Guzman,Individual,2024-02-10,2024-03-16,18143.34,Bronze,MH,Bryanberg,83669,Online Ad
f9c78c7b,Jordan Sanchez,Individual,2021-09-30,2023-12-31,15054.91,Bronze,RJ,West Regina,85129,Referral
85d32ad2,Larry Byrd,Individual,2022-04-16,2024-12-12,12999.67,Bronze,UP,New Jeremychester,34171,Online Ad
5fe0871d,Ryan Williams,Individual,2023-12-12,2024-08-19,9557.63,Bronze,GJ,West Susanberg,40733,Referral
2602bfea,Larry Kerr,Individual,2024-03-27,2025-01-03,9028.54,Silver,AP,New Justinshire,19547,Referral
56fae167,Julie Good,Small Business,2022-01-07,2023-03-25,17052.81,Gold,RJ,Port Michelle,97907,Organic Search
df108538,Herbert Grimes,Corporate,2023-10-27,2025-04-16,4524.42,Silver,KA,Lake Robertbury,88351,Social Media
391079d1,Stephanie Stewart,Individual,2024-02-22,2024-08-09,7083.65,Bronze,TS,Taraburgh,22645,Organic Search
071661a8,Joel Peterson,Corporate,2023-01-10,2023-09-12,7445.07,Gold,KA,South Chelsea,78228,Organic Search
42ca12e4,Brittany Herman,Individual,2022-04-22,2024-07-20,18075.35,Bronze,TN,Carriestad,22422,Online Ad
b0abcb27,Brandon Harvey,Small Business,2021-12-31,2022-05-25,7614.58,Bronze,RJ,Vangborough,35916,Referral
e70c7f26,Ronald Mitchell,Small Business,2024-05-02,2024-09-16,5097.37,Gold,GJ,Brewerborough,55629,Organic Search
60559bc4,Matthew Avery,Individual,2021-10-28,2023-11-23,8985.65,Bronze,UP,South Elizabethton,82328,Organic Search
69657f09,Teresa Hartman,Corporate,2021-09-22,2022-06-22,12431.07,Bronze,GJ,Churchbury,40931,Referral
21df138a,Catherine Padilla,Individual,2023-01-18,2025-02-06,2186.68,Silver,WB,Port Samanthaview,66596,Referral
c813b34f,Charles Ross,Corporate,2021-07-21,2025-05-17,10312.74,Bronze,WB,Staceytown,90439,Online Ad
1a0b6bc8,Seth Pollard,Small Business,2023-04-14,2024-04-25,19560.54,Gold,TS,North Chase,41148,Organic Search
34179ad9,Rachel Washington,Corporate,2021-11-12,2025-03-24,10411.64,Gold,TS,New Sabrina,59760,Organic Search
ac1507c9,Sandra Thomas,Individual,2022-09-26,2023-06-04,19611.26,Bronze,TS,South Jerry,88413,Referral
1ffbbbeb,Carla Navarro,Individual,2021-07-31,2023-11-08,14146.08,Bronze,AP,Tammyfurt,10922,Social Media
7b89871f,Jill Howard,Individual,2024-02-14,2025-03-05,2654.67,Gold,KA,New Mathewfort,51362,Referral
fe464d3a,Andrew Taylor,Small Business,2022-07-29,2025-01-07,14712.78,Gold,DL,Wrighthaven,44173,Referral
3484b207,Kaitlyn Jones,Individual,2023-08-04,2023-10-07,9000.68,Bronze,KA,North Danielle,37763,Referral
55b8de38,Bryan Gay,Small Business,2021-08-09,2021-11-25,4455.67,Bronze,TN,New Charlesmouth,84855,Online Ad
972012cb,Daniel Cabrera,Corporate,2022-11-12,2025-05-06,16692.69,Gold,WB,East Paulfurt,72385,Online Ad
f02138d0,Patricia Williams,Individual,2022-10-02,2023-08-19,4374.03,Silver,TS,East Robin,34908,Social Media
00f139ad,Bradley Logan,Small Business,2024-06-05,2024-06-15,10003.69,Bronze,RJ,East Jennifer,32361,Online Ad
c8145018,Jeffery Lynn,Corporate,2022-02-19,2022-05-18,14776.0,Gold,AP,Lake Erin,51605,Online Ad
2715badb,Cheryl Robles,Individual,2023-09-11,2024-06-28,13036.67,Bronze,TN,North Lori,92793,Social Media
ca836f93,Janet Shields,Small Business,2023-09-21,2023-12-22,15323.39,Silver,TN,North Sharon,97688,Organic Search
b1ddb790,Alec Brown,Individual,2021-11-28,2022-07-02,5500.05,Gold,TN,Riddleberg,91280,Referral
6692eb08,Patrick Campbell,Individual,2024-05-01,2024-09-30,4578.4,Bronze,DL,Everettton,02296,Online Ad
060a6cae,Jacob King,Individual,2024-04-24,2024-11-24,10036.91,Bronze,KA,Martinton,57937,Referral
28fc30a2,Emily Mcgrath,Corporate,2023-10-20,2025-04-19,18779.46,Gold,DL,South Debbie,12626,Organic Search
67ecd54b,Julia Odom,Corporate,2022-02-16,2025-05-04,4598.2,Silver,GJ,Bentleyburgh,64659,Social Media
a22171b8,Patrick Simmons,Small Business,2023-06-25,2023-09-26,814.11,Bronze,GJ,Rachelmouth,30506,Social Media
375db1d9,Anna Hill,Small Business,2021-10-14,2021-11-16,6124.59,Gold,DL,New Jacob,44296,Referral
87fd8f79,Jennifer Stevens,Corporate,2024-02-07,2025-03-06,18774.21,Bronze,UP,East Krista,19514,Social Media
1497b81a,Carl Davis,Individual,2023-07-13,2023-10-05,1879.51,Silver,TN,Port Robert,84623,Referral
fc0eeea6,Laura White,Individual,2023-07-07,2025-06-02,17984.14,Silver,DL,Sotostad,20224,Online Ad
4fd8fd7e,Peter Jones,Small Business,2022-09-16,2022-10-08,7313.7,Bronze,DL,Maureenview,57043,Social Media
87918312,Kimberly Oliver,Small Business,2023-06-10,2023-12-26,16667.0,Bronze,TS,Martinberg,80930,Referral
3dbd1a6c,John Mason,Individual,2021-09-18,2023-05-31,18341.19,Bronze,MH,New Mikeberg,22342,Organic Search
5c40fbea,Nicholas Garcia,Corporate,2023-03-31,2025-02-06,5917.03,Gold,MH,Mitchellshire,29338,Online Ad
ec6315cb,Emily Hoffman,Corporate,2023-10-11,2025-04-01,9777.94,Bronze,KA,West Lisatown,26700,Social Media
f085f60a,Eduardo Tate,Corporate,2024-03-31,2024-06-29,6217.67,Silver,AP,Laurenfurt,53308,Referral
bf00df07,Patrick Crawford,Small Business,2024-01-01,2025-07-04,15582.6,Gold,UP,Sherryton,89457,Online Ad
8ead3800,Richard Contreras,Corporate,2023-01-22,2023-12-09,17611.87,Silver,MH,Sawyerville,05033,Organic Search
8f08a2f8,Kristina Johnson,Individual,2022-04-21,2024-05-23,4741.0,Bronze,RJ,Jonesland,01257,Organic Search
75be1c5e,Bryan Sherman,Corporate,2022-03-27,2023-08-19,16790.77,Bronze,DL,West Yvetteview,80918,Organic Search
edcc4af8,Dylan Garcia,Individual,2022-12-20,2023-08-15,10212.99,Silver,DL,Port Melissa,20740,Organic Search
c3b074c3,Sergio Ellis,Corporate,2022-08-03,2024-04-18,13205.38,Gold,AP,Lake Matthewside,96098,Organic Search
9ce8c137,Paul Ashley,Small Business,2021-07-23,2024-04-17,7155.33,Bronze,TS,South Wesleybury,79538,Social Media
5a762aaf,Wanda Winters,Individual,2023-06-11,2023-10-23,16646.83,Bronze,AP,Toddberg,19253,Online Ad
69e99ced,Kevin Smith,Small Business,2022-10-25,2024-08-03,3254.91,Silver,DL,West Stacey,14869,Social Media
adf10955,Miranda Wright,Individual,2023-03-30,2025-07-05,10936.13,Bronze,RJ,South Sheila,19516,Online Ad
27dd045e,Tina Baker,Small Business,2023-08-24,2024-12-04,6861.23,Bronze,GJ,Lake Travisshire,10928,Social Media
7a0ad74c,Andrew Chapman,Small Business,2022-06-26,2023-06-08,9186.78,Silver,AP,Morganville,32677,Social Media
e9825aa7,Matthew Parker,Small Business,2023-03-28,2023-09-17,4411.94,Bronze,MH,Lake Emilyberg,69471,Online Ad
36037f2e,David Walters,Small Business,2021-07-30,2025-03-30,14948.42,Silver,AP,Julieport,52032,Referral
6aa10f4e,Angela Burke,Individual,2023-11-25,2025-06-10,6398.48,Gold,RJ,Port Anthonychester,90033,Online Ad
97a4e851,John Murray,Corporate,2023-06-30,2024-11-23,3712.66,Silver,TS,Lloydbury,32494,Organic Search
1445b7fd,Carol Adkins,Individual,2023-10-03,2024-08-28,18112.27,Bronze,MH,Port Michaelburgh,03487,Online Ad
19b093bd,Sarah Brown,Small Business,2023-05-14,2025-02-15,16073.59,Silver,DL,East Coreystad,67450,Social Media
4eed59b2,Priscilla Benson,Corporate,2021-08-22,2024-06-01,17935.11,Bronze,KA,Lake Maryport,94967,Online Ad
360f0661,Chris Mills,Small Business,2021-08-28,2024-08-20,7124.75,Gold,DL,West Evelyn,28158,Organic Search
1358f3ce,Matthew Leblanc,Small Business,2022-10-05,2024-08-19,4293.53,Bronze,DL,North Tonyburgh,23120,Referral
ef8e112f,Anthony Crawford,Corporate,2023-08-02,2025-01-24,17981.55,Gold,TS,Phillipsfort,02890,Social Media
1a822bef,David Estrada,Corporate,2024-05-24,2024-10-16,2656.61,Bronze,RJ,North Williamside,79286,Social Media
568155df,Anna Hoover,Individual,2022-08-26,2024-08-01,15844.28,Bronze,WB,Millerville,92091,Organic Search
45f1f047,Margaret Lee,Small Business,2024-02-28,2024-10-03,6586.24,Bronze,TS,Hortonmouth,15428,Organic Search
57c17707,Stephanie Silva,Small Business,2023-02-17,2023-10-16,3381.93,Silver,TS,Luisborough,27851,Organic Search
b42a7148,Jessica Christian,Individual,2022-07-20,2022-08-21,16925.76,Silver,RJ,South Josephfort,98469,Social Media
3dfef67b,Crystal Chapman,Corporate,2022-06-06,2024-10-05,2847.07,Gold,TS,Beanborough,15256,Referral
e6171925,Anthony Phillips,Corporate,2022-12-19,2024-01-16,18718.03,Silver,KA,Kevinport,14222,Online Ad
77679928,Amanda Mitchell,Corporate,2022-11-12,2023-10-01,12868.3,Silver,GJ,Lake Julie,07756,Online Ad
32b5d389,John Lang,Individual,2022-04-25,2022-08-14,11103.0,Silver,RJ,Williamport,87188,Referral
a45c54e9,Tammy Shaw,Small Business,2023-12-21,2024-10-17,1285.52,Gold,UP,Brentborough,23114,Referral
0ad16bfc,Sean Richardson,Corporate,2022-08-14,2024-11-05,9036.98,Bronze,GJ,East Amy,26073,Organic Search
8077bebd,Amy Norris,Small Business,2022-10-28,2023-09-15,1234.96,Gold,WB,West Gregory,32354,Organic Search
f2dbf500,John Murphy,Corporate,2021-12-02,2022-09-25,4614.95,Gold,UP,Martinezchester,48018,Online Ad
1341b386,Kevin Johnson,Individual,2022-11-24,2024-10-14,8155.97,Bronze,TS,West Amandafurt,09676,Online Ad
2bf8e37c,Theresa Silva,Corporate,2022-10-04,2024-01-18,16570.9,Gold,TS,East Kristen,40196,Organic Search
e174684c,Margaret Mccarthy,Corporate,2024-03-31,2024-08-23,17612.04,Bronze,TN,South Coreyborough,34416,Social Media
3ec038b7,Michael Moses,Individual,2023-07-18,2025-04-19,7322.27,Silver,TN,New Patriciaborough,43052,Organic Search
ac90c789,Tonya Barber,Corporate,2022-04-27,2023-10-30,6712.94,Gold,WB,West Terranceville,22663,Referral
1835efcf,Andrew Garcia,Small Business,2021-10-04,2023-02-21,4470.91,Bronze,AP,Lake John,30322,Referral
423e642e,Carol Thompson,Corporate,2022-03-01,2022-12-25,7088.95,Bronze,WB,West Cory,29348,Referral
59c09a4f,James Flores,Corporate,2024-05-06,2024-11-07,11296.53,Gold,AP,Lake Susan,43940,Online Ad
15c0ccf9,Nathaniel Martinez,Corporate,2023-03-04,2025-01-28,11588.34,Gold,KA,Camachohaven,65354,Referral
cb49c445,John Perez,Small Business,2022-03-27,2025-06-10,7205.69,Gold,DL,Lake Steven,10960,Social Media
944c4d20,Anthony Donovan,Individual,2022-10-25,2022-12-25,14043.3,Silver,RJ,Lindseystad,03423,Online Ad
1d79c0b8,Robin Taylor,Corporate,2022-05-11,2022-12-02,1030.66,Gold,MH,New Robertchester,40377,Online Ad
90e7042d,Amanda Morgan MD,Small Business,2023-04-29,2024-05-17,6533.27,Bronze,KA,East Bradley,19708,Referral
6e15acab,Mitchell Thompson,Individual,2022-03-28,2025-01-28,18049.24,Bronze,DL,South Laura,26453,Social Media
1e767213,Michael Jackson,Corporate,2023-12-27,2025-07-03,10601.42,Gold,DL,East Jenniferborough,20945,Online Ad
3d90afe5,Natasha Cummings,Individual,2021-10-28,2023-11-06,11524.65,Bronze,WB,East Jessica,10437,Referral
1059937d,Deborah Richards,Corporate,2023-10-29,2025-03-18,3234.25,Gold,TS,Lake Christopher,55485,Organic Search
6bd1a129,Kimberly Le,Individual,2021-08-12,2025-02-09,8748.57,Gold,RJ,Port Christineshire,57625,Organic Search
13510e88,Damon Payne,Individual,2022-09-25,2023-10-18,13956.79,Gold,UP,Port Justinberg,12782,Social Media
02a281d7,Mr. Steven Terry,Small Business,2023-03-18,2023-11-14,5525.08,Silver,TS,Michaelport,87363,Organic Search
a9b5c201,Billy Erickson,Individual,2023-10-25,2024-02-17,7817.15,Silver,TS,Port Courtneyberg,33808,Online Ad
0eb432cc,Carol Gomez,Small Business,2021-11-24,2023-08-25,13909.45,Silver,MH,Lisamouth,11963,Social Media
5f05caa4,Laura Wood,Corporate,2024-05-14,2024-09-19,5216.78,Silver,TN,Wangfort,58519,Organic Search
373d90d0,Tyler Ramirez,Small Business,2021-12-01,2024-01-09,19014.35,Bronze,AP,South John,76499,Referral
4406ee4b,Steven Smith,Small Business,2024-03-28,2024-11-26,12914.82,Gold,MH,East Davidfurt,08572,Social Media
a4a3e22b,Kelly Cooper,Corporate,2021-12-06,2023-09-11,5032.6,Gold,UP,North Scottport,78989,Organic Search
63f632c7,Michael Munoz,Corporate,2023-01-20,2024-02-02,18762.35,Bronze,TS,North Chelseafort,21064,Online Ad
37fe6fb4,Jackie Daniels,Small Business,2023-01-24,2024-12-31,4174.52,Silver,TN,Lake Victorshire,02673,Online Ad
c566e814,Samantha Deleon,Individual,2021-07-11,2024-10-06,5490.16,Gold,TN,Jamesside,88449,Social Media
9e9f03fa,Jamie Wood,Corporate,2021-08-04,2023-07-07,16522.77,Silver,DL,Myersberg,07701,Social Media
26d4c41e,Brian Ross,Corporate,2023-06-09,2023-09-15,6079.11,Gold,WB,Williamsshire,21290,Organic Search
6d7be5d8,Terry Robinson,Individual,2023-11-23,2024-04-11,217.41,Bronze,RJ,Matthewview,32812,Online Ad
34a3bbd3,Patricia Harper,Corporate,2022-08-19,2022-08-19,987.42,Silver,MH,Stevensmouth,84072,Organic Search
7e6db9c6,Carl Herman,Small Business,2022-01-21,2025-01-30,8232.35,Bronze,MH,Lake Reneechester,27863,Organic Search
f9a6c48e,Deborah Smith,Small Business,2022-05-08,2024-08-18,14990.2,Gold,WB,Lake Jessicaton,70937,Organic Search
8ce8c2e1,Gina Anderson,Corporate,2022-05-19,2022-11-03,5212.22,Bronze,DL,Barbaramouth,59159,Organic Search
5c3518e4,Chad Juarez,Small Business,2022-02-07,2025-06-02,17104.75,Bronze,KA,New Jeffery,42884,Referral
d92d9605,Kathleen Rosario,Individual,2023-08-04,2023-08-31,7800.9,Silver,AP,Lake Stevenchester,18599,Online Ad
e7efa94c,Mary Johnson,Individual,2024-05-21,2024-07-08,9243.33,Bronze,KA,Abigailchester,44619,Online Ad
0553697f,Michael Johnson,Small Business,2022-11-28,2022-11-28,842.15,Bronze,WB,Patrickmouth,57431,Online Ad
ac10318a,Kendra Jimenez,Individual,2024-06-17,2025-06-06,9004.49,Bronze,TN,North Susanville,06510,Referral
415a7081,Molly Williams,Individual,2023-05-19,2024-12-27,10220.21,Gold,KA,New Jason,61256,Organic Search
a624f954,Kevin Chavez,Individual,2023-09-24,2024-03-08,3281.13,Silver,KA,Bryantmouth,52824,Referral
361024a6,Joshua Hurley,Small Business,2024-01-01,2025-05-03,286.4,Silver,TS,Wardburgh,21971,Referral
198ae8a4,Nancy Moss,Individual,2024-05-18,2025-02-08,14969.63,Bronze,TS,New Madisonberg,26740,Referral
9c4acfbc,Natalie Cole,Small Business,2021-08-02,2024-05-25,4488.03,Silver,UP,New Ashleyfort,59794,Social Media
034c05e9,Mary Friedman,Individual,2022-12-05,2024-06-01,7618.22,Silver,KA,Thomasshire,52947,Referral
d9cc3cbd,Carrie Black,Corporate,2022-05-22,2023-12-05,18321.75,Bronze,MH,Port Christopher,35154,Social Media
01647ead,James Mueller PhD,Small Business,2022-11-11,2024-08-23,1380.13,Silver,MH,Stephenburgh,96879,Organic Search
ed90469a,Amy Mcintosh,Individual,2023-04-30,2023-12-07,3245.82,Silver,WB,North Andrewborough,69577,Referral
83f022fd,Charles Dominguez,Small Business,2023-03-25,2025-07-03,4055.81,Silver,RJ,Bryanchester,29126,Organic Search
4d5fcac6,Stephen Hall,Corporate,2023-10-16,2025-01-13,18576.44,Bronze,TS,Mcmillanshire,43680,Organic Search
26740049,Raymond Nelson,Corporate,2022-08-08,2023-02-25,1206.47,Bronze,UP,Port Linda,99482,Referral
36577425,Kelli Dodson,Individual,2023-10-26,2025-05-29,4116.43,Silver,KA,Orrton,83419,Online Ad
a8c1ad18,Andrew Jones,Individual,2022-04-16,2024-02-29,3702.64,Silver,TS,Mendezfurt,50869,Organic Search
5f53293c,Erin Harris,Individual,2021-07-23,2024-07-07,1649.77,Silver,KA,Lake Nathan,83024,Online Ad
8ff446e1,Laura Zimmerman,Corporate,2023-03-12,2024-08-07,4303.2,Gold,UP,Johnsonview,46672,Organic Search
808b9503,Emma Jimenez,Small Business,2024-06-25,2024-11-07,16693.8,Silver,GJ,Thomasside,92542,Social Media
46ecf13b,Patricia Maldonado,Small Business,2022-08-08,2024-05-25,3479.85,Gold,WB,New Jason,75538,Online Ad
842c533a,Justin Harrell,Corporate,2024-03-22,2024-08-06,19849.97,Bronze,WB,West Kevin,74805,Organic Search
082a8599,Parker Richardson,Corporate,2022-04-05,2024-04-17,12326.47,Gold,AP,Jamesport,29647,Social Media
18d7b26c,Victoria Todd,Small Business,2022-10-14,2024-08-27,7373.33,Bronze,TS,East Rebeccaview,39788,Organic Search
92e15418,Denise Carrillo,Corporate,2023-11-02,2024-05-27,18808.93,Gold,GJ,Ashleymouth,08566,Referral
9e5a938f,Brittney Leblanc,Small Business,2023-01-27,2023-03-28,4261.2,Gold,GJ,Port Nancymouth,26125,Organic Search
fc6a39c4,Robert Brennan,Individual,2024-03-19,2024-04-11,537.42,Bronze,TN,North Melissafort,86789,Referral
4fd3fe92,Marvin Hoffman,Small Business,2022-12-30,2024-07-08,19400.87,Gold,MH,Lake Ashley,71736,Social Media
23412c72,Megan Lowe,Corporate,2021-12-23,2024-01-11,18578.73,Silver,TS,North Andreaberg,64856,Online Ad
c5d67d59,Joseph Jenkins,Individual,2022-10-21,2023-06-13,6287.99,Silver,TN,South Kristinshire,45842,Social Media
65b7f4fd,Lauren Watkins,Small Business,2022-04-17,2022-09-28,10098.52,Gold,TN,Petersenchester,24606,Online Ad
